measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,Death Rate,upper,lower
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2010,26760.85907,27575.1777,25938.39572
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2011,26811.51386,27612.67276,25990.9609
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2012,26876.64143,27669.51138,26057.86471
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2013,26948.67408,27750.74661,26130.9086
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2014,27020.08895,27818.28566,26198.09844
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2015,27082.83094,27880.28663,26264.48141
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2016,27211.12708,28027.98491,26380.33818
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2017,27429.10231,28257.51091,26577.9443
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2018,27655.43642,28501.66221,26791.9587
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2019,27810.19367,28679.09481,26929.03908
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2020,27923.45961,28812.48895,26991.5197
5,Prevalence,102,United States of America,626,Musculoskeletal disorders,3,Rate,2021,27919.90972,28824.7494,26947.10166
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1990,1989.809058,2062.649022,1912.939298
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1991,1965.60563,2034.857607,1890.961374
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1992,1942.937119,2007.48104,1873.360587
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1993,1922.423032,1984.711842,1855.122179
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1994,1903.823214,1968.133292,1839.463615
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1995,1886.731236,1951.196539,1823.544175
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1996,1868.519566,1930.079296,1806.166061
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1997,1847.661139,1908.758131,1786.180185
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1998,1825.759125,1887.086212,1763.2385
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,1999,1803.471916,1863.334078,1743.277575
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2000,1785.610149,1845.048265,1727.484802
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2001,1766.579923,1825.27982,1709.475203
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2002,1744.456429,1802.928717,1689.575863
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2003,1720.702592,1777.370621,1667.680844
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2004,1698.594671,1752.807206,1646.420391
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2005,1676.757276,1731.168559,1624.390253
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2006,1655.306537,1706.999791,1606.917426
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2007,1630.997398,1679.026078,1583.142215
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2008,1605.991741,1652.364,1561.297437
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2009,1584.505015,1629.865127,1540.894647
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2010,1569.168749,1613.233523,1525.504583
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2011,1555.503642,1599.344418,1514.463868
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2012,1537.930502,1580.253426,1498.217877
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2013,1520.243354,1560.747288,1482.021911
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2014,1503.563884,1543.864459,1463.798078
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2015,1490.290624,1530.44541,1449.970522
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2016,1476.918923,1514.895101,1438.216007
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2017,1462.410473,1501.213959,1423.439011
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2018,1447.385101,1484.915387,1409.254008
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2019,1436.861675,1475.343736,1398.945224
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2020,1410.900612,1448.793326,1372.36223
5,Prevalence,44639,Middle SDI,961,Other infectious diseases,3,Rate,2021,1392.63486,1433.683782,1352.645461
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1990,10985.83087,11562.05083,10437.07641
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1991,10996.903,11576.28049,10454.10565
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1992,11014.99632,11597.60291,10475.05168
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1993,11037.27737,11622.10039,10498.97355
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1994,11060.9905,11647.04145,10520.82993
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1995,11084.42541,11670.36556,10545.81244
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1996,11125.69228,11717.71578,10581.86825
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1997,11194.58323,11789.94807,10639.9268
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1998,11274.16683,11870.62269,10714.00651
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,1999,11348.04379,11941.07864,10780.47889
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,2000,11402.27962,11991.26904,10835.31574
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,2001,11444.40139,12035.10177,10875.00457
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,2002,11490.43948,12077.38598,10917.9395
5,Prevalence,44639,Middle SDI,974,Diabetes and kidney diseases,3,Rate,2003,11536.97728,12117.17925,10962.84324
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1990,20380.08625,22093.84426,19083.78545
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1991,20325.77266,21993.24929,19062.72982
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1992,20290.77043,21923.19355,19048.48207
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1993,20272.04283,21879.83447,19045.02817
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1994,20267.68639,21866.04199,19050.97297
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1995,20274.45635,21875.81925,19052.12056
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1996,20317.63662,21913.27393,19097.18871
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1997,20406.08825,22011.00159,19168.2857
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1998,20513.18189,22148.33925,19252.96215
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,1999,20610.63144,22272.04313,19315.47969
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2000,20668.20034,22364.94693,19350.04218
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2001,20687.5205,22371.11193,19365.36401
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2002,20694.18089,22359.03741,19366.39297
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2003,20695.72,22337.2507,19361.99845
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2004,20697.80701,22327.96417,19357.80778
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2005,20705.37327,22324.74569,19359.3138
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2006,20708.77276,22328.45062,19363.09811
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2007,20701.33625,22321.4306,19356.20927
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2008,20692.19048,22312.98522,19347.43835
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2009,20687.62811,22309.85697,19343.063
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2010,20696.14715,22322.48257,19349.01135
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2011,20725.61835,22358.59503,19376.29179
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2012,20772.1883,22420.19316,19413.523
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2013,20826.84609,22494.79887,19455.04425
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2014,20879.64876,22569.22739,19493.91698
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2015,20923.0839,22632.12645,19525.63145
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2016,20974.53826,22702.78267,19552.83174
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2017,21042.26563,22794.44432,19588.04415
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2018,21099.84265,22883.65997,19622.85343
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2019,21121.07624,22914.39891,19634.62832
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2020,20970.85537,22700.59999,19577.44222
5,Prevalence,44635,High SDI,669,Sense organ diseases,3,Rate,2021,20923.32486,22678.59803,19515.32241
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1990,1581.264835,1734.845063,1428.797552
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1991,1574.533774,1724.32226,1427.387886
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1992,1570.129322,1715.268207,1426.887271
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1993,1568.069918,1705.858102,1427.692574
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1994,1568.600781,1716.486123,1427.754786
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1995,1571.822825,1719.433506,1431.914449
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1996,1577.675225,1722.331398,1439.895887
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1997,1585.818996,1723.500238,1448.904705
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1998,1595.926673,1732.015594,1459.49857
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,1999,1607.863245,1741.411082,1471.142975
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2000,1621.303469,1752.180795,1478.323127
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2001,1636.084187,1770.89525,1495.610645
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2002,1652.463721,1790.635325,1510.12997
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2003,1669.940642,1814.884848,1523.755895
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2004,1687.481259,1836.069065,1536.664655
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2005,1703.9915,1852.665991,1552.995589
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2006,1718.833638,1865.262957,1568.178995
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2007,1732.538459,1882.148981,1582.704365
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2008,1746.418468,1894.351183,1595.853657
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2009,1761.710472,1907.905545,1613.574451
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2010,1779.342958,1925.278485,1630.867501
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2011,1799.248206,1946.70799,1647.128709
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2012,1818.985745,1965.014966,1666.934444
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2013,1838.239255,1988.778125,1687.958923
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2014,1856.504478,2009.16728,1701.955137
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2015,1870.214376,2027.229639,1711.661938
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2016,1882.266626,2022.668654,1732.502126
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2017,1897.069363,2027.015204,1754.382798
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2018,1912.092183,2043.292645,1775.428529
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2019,1923.570504,2057.609319,1787.425257
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2020,1930.484225,2076.055443,1792.717591
5,Prevalence,44639,Middle SDI,962,Maternal and neonatal disorders,3,Rate,2021,1946.482453,2086.596384,1813.494208
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1990,2027.233175,2277.784886,1784.857806
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1991,2062.667045,2318.417095,1814.880664
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1992,2088.842734,2346.98822,1836.967699
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1993,2105.848082,2362.932031,1851.090178
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1994,2113.470105,2369.967235,1857.77906
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1995,2111.735629,2366.532484,1856.830222
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1996,2097.468687,2348.683618,1844.507488
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1997,2071.35316,2318.657404,1824.440479
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1998,2039.513536,2282.372024,1798.219904
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,1999,2007.693537,2248.605088,1769.055599
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2000,1981.317704,2221.197382,1744.570925
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2001,1955.522143,2190.101009,1721.709201
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2002,1924.951628,2156.44448,1694.689409
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2003,1893.701725,2122.937185,1667.492212
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2004,1865.4279,2091.958305,1642.865111
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2005,1843.754878,2067.115976,1623.949366
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2006,1824.351125,2048.218651,1604.556759
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2007,1802.619233,2025.852798,1583.047318
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2008,1781.56973,2002.703916,1561.339204
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2009,1764.399461,1983.119297,1544.7774
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2010,1753.721352,1972.169142,1534.619156
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2011,1747.540351,1964.397414,1530.584965
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2012,1742.456307,1958.029113,1531.009487
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2013,1738.499249,1950.585937,1531.227552
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2014,1735.368941,1948.216343,1531.73697
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2015,1732.541397,1941.297091,1531.233907
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2016,1730.194762,1940.771112,1530.401656
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2017,1728.111177,1941.649135,1529.044131
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2018,1725.718287,1943.301751,1527.031716
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2019,1722.608435,1941.253798,1525.192439
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2020,1703.337398,1916.9499,1512.859096
5,Prevalence,44639,Middle SDI,973,Substance use disorders,3,Rate,2021,1701.240808,1906.906583,1508.130346
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1990,6935.642019,7306.950598,6522.156465
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1991,6935.993152,7303.447602,6530.291626
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1992,6936.873383,7302.069224,6536.179564
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1993,6936.179649,7291.660416,6539.385874
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1994,6933.179155,7286.092758,6537.660905
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1995,6928.781691,7276.725821,6534.104632
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1996,6926.592497,7274.503591,6533.695928
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1997,6928.155797,7278.496152,6535.994564
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1998,6930.707667,7283.764109,6537.405605
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1999,6931.648748,7285.389263,6536.048101
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2000,6929.949105,7283.745539,6532.501564
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2001,6930.979194,7286.888642,6534.347362
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2002,6939.208923,7296.82294,6545.002687
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2003,6948.555656,7307.183505,6557.597406
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2004,6954.780518,7315.002851,6567.05763
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2005,6953.499449,7315.472404,6569.330666
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2006,6948.636261,7307.313558,6563.581966
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2007,6948.91178,7303.999992,6562.614014
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2008,6948.832914,7299.892492,6561.219479
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2009,6945.792632,7292.419753,6556.726673
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2010,6938.103874,7280.849916,6547.670078
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2011,6923.280414,7266.182188,6535.903686
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2012,6906.863753,7250.488166,6522.945122
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2013,6890.310427,7234.731947,6510.609531
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2014,6876.491558,7222.458382,6498.860737
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2015,6870.222697,7219.088557,6492.12723
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2016,6874.644909,7220.704038,6486.422019
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2017,6888.811788,7247.307895,6488.642274
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2018,6903.455367,7280.88245,6491.46568
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2019,6910.398934,7293.678545,6488.324732
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2020,6906.769794,7299.829606,6485.806544
5,Prevalence,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2021,6954.118519,7391.037464,6495.439666
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1990,20406.59797,21028.34868,19771.82938
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1991,20120.18121,20702.5625,19511.50093
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1992,19839.93275,20406.23381,19266.06641
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1993,19568.32917,20131.0199,19004.34686
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1994,19300.55182,19862.3257,18722.99014
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1995,19042.87472,19578.19216,18487.371
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1996,18781.28243,19288.54922,18239.14434
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1997,18510.50965,19012.46951,17967.12055
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1998,18239.11955,18743.85567,17716.64139
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1999,17970.78428,18463.36365,17468.99714
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2000,17708.15395,18192.86025,17207.4173
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2001,17435.7758,17924.53325,16958.18431
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2002,17142.89263,17633.13026,16682.0361
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2003,16836.10612,17321.89451,16387.63398
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2004,16518.95025,17004.98857,16061.01598
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2005,16189.43184,16689.58266,15709.35564
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2006,15823.75362,16317.31044,15366.25981
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2007,15422.37143,15923.48415,14987.11234
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2008,15020.67635,15527.62277,14586.52513
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2009,14653.22254,15156.53483,14220.30425
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2010,14355.1634,14853.5235,13921.85609
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2011,14136.46589,14630.99684,13714.68419
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2012,13957.54084,14454.58428,13533.04286
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2013,13795.61235,14297.54257,13347.20522
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2014,13632.6283,14137.02341,13172.09919
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2015,13436.06533,13941.38083,12983.96406
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2016,13165.18489,13657.16129,12716.56616
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2017,12846.43348,13315.96663,12408.24993
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2018,12543.39058,12999.42204,12100.76556
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2019,12311.30334,12753.31552,11877.24967
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2020,12153.03893,12578.33148,11767.19518
5,Prevalence,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2021,12006.91835,12455.6443,11625.10531
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1990,12715.67235,14685.65079,11081.79193
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1991,12046.49196,13832.14614,10534.50795
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1992,11451.69935,13057.42441,10086.08784
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1993,10962.7049,12433.37628,9704.07238
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1994,10611.06858,11978.50063,9425.73436
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1995,10428.03101,11743.45902,9274.107327
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1996,10385.31829,11676.3264,9229.173792
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1997,10413.81032,11688.64929,9256.978342
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1998,10484.10881,11748.3804,9319.126508
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,1999,10566.83377,11831.27578,9399.508026
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2000,10632.27369,11900.65155,9483.419127
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2001,10690.07192,11962.40388,9582.222802
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2002,10763.77509,12031.23926,9708.927766
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2003,10845.21565,12066.31663,9834.824467
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2004,10926.38939,12131.10267,9939.056386
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2005,10999.203,12181.65808,10028.30106
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2006,11189.86882,12334.56361,10247.90032
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2007,11556.9244,12670.25977,10647.58387
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2008,11991.7143,13088.58303,11101.46011
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2009,12385.98696,13473.61315,11490.32262
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2010,12631.39076,13679.08038,11738.74588
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2011,12757.98258,13797.81471,11870.95895
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2012,12866.66665,13877.28186,11998.03568
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2013,12956.0446,13940.0286,12105.37584
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2014,13024.82443,13979.18624,12191.17091
5,Prevalence,102,United States of America,508,Chronic respiratory diseases,3,Rate,2015,13071.61759,14029.10417,12236.91551
